IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model
0.5,0.837500479,19,0,0,1,1,1,TCE_1190,train,best_yolov8s.pt
0.55,0.837500479,19,0,0,1,1,1,TCE_1190,train,best_yolov8s.pt
0.6,0.837500479,19,0,0,1,1,1,TCE_1190,train,best_yolov8s.pt
0.65,0.837500479,19,0,0,1,1,1,TCE_1190,train,best_yolov8s.pt
0.7,0.757738533,17,2,2,0.89,0.89,0.89,TCE_1190,train,best_yolov8s.pt
0.75,0.757738533,17,2,2,0.89,0.89,0.89,TCE_1190,train,best_yolov8s.pt
0.8,0.636500372,13,6,6,0.68,0.68,0.68,TCE_1190,train,best_yolov8s.pt
0.85,0.53041698,8,11,11,0.42,0.42,0.42,TCE_1190,train,best_yolov8s.pt
0.9,0.468014985,4,15,15,0.21,0.21,0.21,TCE_1190,train,best_yolov8s.pt
0.95,0.418750251,0,19,19,0,0,0,TCE_1190,train,best_yolov8s.pt
0.5,0.787455589,19,0,0,1,1,1,TCE_1191,train,best_yolov8s.pt
0.55,0.748082812,18,1,1,0.95,0.95,0.95,TCE_1191,train,best_yolov8s.pt
0.6,0.748082812,18,1,1,0.95,0.95,0.95,TCE_1191,train,best_yolov8s.pt
0.65,0.748082812,18,1,1,0.95,0.95,0.95,TCE_1191,train,best_yolov8s.pt
0.7,0.680075286,16,3,3,0.84,0.84,0.84,TCE_1191,train,best_yolov8s.pt
0.75,0.598466255,13,6,6,0.68,0.68,0.68,TCE_1191,train,best_yolov8s.pt
0.8,0.515919188,9,10,10,0.47,0.47,0.47,TCE_1191,train,best_yolov8s.pt
0.85,0.467551766,6,13,13,0.32,0.32,0.32,TCE_1191,train,best_yolov8s.pt
0.9,0.404369097,1,18,18,0.05,0.05,0.05,TCE_1191,train,best_yolov8s.pt
0.95,0.393727805,0,19,19,0,0,0,TCE_1191,train,best_yolov8s.pt
0.5,0.726731425,19,0,0,1,1,1,TCE_1195,train,best_yolov8s.pt
0.55,0.726731425,19,0,0,1,1,1,TCE_1195,train,best_yolov8s.pt
0.6,0.726731425,19,0,0,1,1,1,TCE_1195,train,best_yolov8s.pt
0.65,0.62763169,16,3,3,0.84,0.84,0.84,TCE_1195,train,best_yolov8s.pt
0.7,0.511403604,11,8,8,0.58,0.58,0.58,TCE_1195,train,best_yolov8s.pt
0.75,0.476134391,9,10,10,0.47,0.47,0.47,TCE_1195,train,best_yolov8s.pt
0.8,0.406114629,4,15,15,0.21,0.21,0.21,TCE_1195,train,best_yolov8s.pt
0.85,0.363365722,0,19,19,0,0,0,TCE_1195,train,best_yolov8s.pt
0.9,0.363365722,0,19,19,0,0,0,TCE_1195,train,best_yolov8s.pt
0.95,0.363365722,0,19,19,0,0,0,TCE_1195,train,best_yolov8s.pt
0.5,0.682112281,17,2,2,0.89,0.89,0.89,TCE_1196,train,best_yolov8s.pt
0.55,0.682112281,17,2,2,0.89,0.89,0.89,TCE_1196,train,best_yolov8s.pt
0.6,0.682112281,17,2,2,0.89,0.89,0.89,TCE_1196,train,best_yolov8s.pt
0.65,0.682112281,17,2,2,0.89,0.89,0.89,TCE_1196,train,best_yolov8s.pt
0.7,0.651107179,16,3,3,0.84,0.84,0.84,TCE_1196,train,best_yolov8s.pt
0.75,0.53053178,11,8,8,0.58,0.58,0.58,TCE_1196,train,best_yolov8s.pt
0.8,0.462076069,7,12,12,0.37,0.37,0.37,TCE_1196,train,best_yolov8s.pt
0.85,0.409267377,3,16,16,0.16,0.16,0.16,TCE_1196,train,best_yolov8s.pt
0.9,0.387144816,1,18,18,0.05,0.05,0.05,TCE_1196,train,best_yolov8s.pt
0.95,0.376956795,0,19,19,0,0,0,TCE_1196,train,best_yolov8s.pt
0.5,0.751769231,19,0,0,1,1,1,TCE_1197,train,best_yolov8s.pt
0.55,0.751769231,19,0,0,1,1,1,TCE_1197,train,best_yolov8s.pt
0.6,0.751769231,19,0,0,1,1,1,TCE_1197,train,best_yolov8s.pt
0.65,0.649255249,16,3,3,0.84,0.84,0.84,TCE_1197,train,best_yolov8s.pt
0.7,0.621026762,15,4,4,0.79,0.79,0.79,TCE_1197,train,best_yolov8s.pt
0.75,0.510129129,10,9,9,0.53,0.53,0.53,TCE_1197,train,best_yolov8s.pt
0.8,0.420106345,4,15,15,0.21,0.21,0.21,TCE_1197,train,best_yolov8s.pt
0.85,0.396767104,2,17,17,0.11,0.11,0.11,TCE_1197,train,best_yolov8s.pt
0.9,0.386043669,1,18,18,0.05,0.05,0.05,TCE_1197,train,best_yolov8s.pt
0.95,0.375884625,0,19,19,0,0,0,TCE_1197,train,best_yolov8s.pt
0.5,0.75221339,19,0,0,1,1,1,TCE_1198,train,best_yolov8s.pt
0.55,0.75221339,19,0,0,1,1,1,TCE_1198,train,best_yolov8s.pt
0.6,0.680574023,17,2,2,0.89,0.89,0.89,TCE_1198,train,best_yolov8s.pt
0.65,0.621393676,15,4,4,0.79,0.79,0.79,TCE_1198,train,best_yolov8s.pt
0.7,0.571682184,13,6,6,0.68,0.68,0.68,TCE_1198,train,best_yolov8s.pt
0.75,0.510430523,10,9,9,0.53,0.53,0.53,TCE_1198,train,best_yolov8s.pt
0.8,0.44662671,6,13,13,0.32,0.32,0.32,TCE_1198,train,best_yolov8s.pt
0.85,0.408344422,3,16,16,0.16,0.16,0.16,TCE_1198,train,best_yolov8s.pt
0.9,0.397001521,2,17,17,0.11,0.11,0.11,TCE_1198,train,best_yolov8s.pt
0.95,0.376106705,0,19,19,0,0,0,TCE_1198,train,best_yolov8s.pt
0.5,0.766908196,18,1,1,0.95,0.95,0.95,TCE_1199,train,best_yolov8s.pt
0.55,0.766908196,18,1,1,0.95,0.95,0.95,TCE_1199,train,best_yolov8s.pt
0.6,0.766908196,18,1,1,0.95,0.95,0.95,TCE_1199,train,best_yolov8s.pt
0.65,0.73038876,17,2,2,0.89,0.89,0.89,TCE_1199,train,best_yolov8s.pt
0.7,0.697189273,16,3,3,0.84,0.84,0.84,TCE_1199,train,best_yolov8s.pt
0.75,0.666876697,15,4,4,0.79,0.79,0.79,TCE_1199,train,best_yolov8s.pt
0.8,0.639090169,14,5,5,0.74,0.74,0.74,TCE_1199,train,best_yolov8s.pt
0.85,0.49477949,7,12,12,0.37,0.37,0.37,TCE_1199,train,best_yolov8s.pt
0.9,0.451122478,4,15,15,0.21,0.21,0.21,TCE_1199,train,best_yolov8s.pt
0.95,0.403635902,0,19,19,0,0,0,TCE_1199,train,best_yolov8s.pt
0.5,0.802680766,20,0,0,1,1,1,TCE_1200,train,best_yolov8s.pt
0.55,0.802680766,20,0,0,1,1,1,TCE_1200,train,best_yolov8s.pt
0.6,0.764457874,19,1,1,0.95,0.95,0.95,TCE_1200,train,best_yolov8s.pt
0.65,0.764457874,19,1,1,0.95,0.95,0.95,TCE_1200,train,best_yolov8s.pt
0.7,0.69798328,17,3,3,0.85,0.85,0.85,TCE_1200,train,best_yolov8s.pt
0.75,0.668900644,16,4,4,0.8,0.8,0.8,TCE_1200,train,best_yolov8s.pt
0.8,0.594578353,13,7,7,0.65,0.65,0.65,TCE_1200,train,best_yolov8s.pt
0.85,0.472165166,6,14,14,0.3,0.3,0.3,TCE_1200,train,best_yolov8s.pt
0.9,0.433881505,3,17,17,0.15,0.15,0.15,TCE_1200,train,best_yolov8s.pt
0.95,0.401340393,0,20,20,0,0,0,TCE_1200,train,best_yolov8s.pt
0.5,0.800336259,19,0,0,1,1,1,TCE_1202,train,best_yolov8s.pt
0.55,0.760319448,18,1,1,0.95,0.95,0.95,TCE_1202,train,best_yolov8s.pt
0.6,0.724113762,17,2,2,0.89,0.89,0.89,TCE_1202,train,best_yolov8s.pt
0.65,0.724113762,17,2,2,0.89,0.89,0.89,TCE_1202,train,best_yolov8s.pt
0.7,0.724113762,17,2,2,0.89,0.89,0.89,TCE_1202,train,best_yolov8s.pt
0.75,0.66114735,15,4,4,0.79,0.79,0.79,TCE_1202,train,best_yolov8s.pt
0.8,0.524358248,9,10,10,0.47,0.47,0.47,TCE_1202,train,best_yolov8s.pt
0.85,0.506879641,8,11,11,0.42,0.42,0.42,TCE_1202,train,best_yolov8s.pt
0.9,0.447246743,4,15,15,0.21,0.21,0.21,TCE_1202,train,best_yolov8s.pt
0.95,0.40016814,0,19,19,0,0,0,TCE_1202,train,best_yolov8s.pt
0.5,0.79250546,19,0,0,1,1,1,TCE_1204,train,best_yolov8s.pt
0.55,0.79250546,19,0,0,1,1,1,TCE_1204,train,best_yolov8s.pt
0.6,0.79250546,19,0,0,1,1,1,TCE_1204,train,best_yolov8s.pt
0.65,0.79250546,19,0,0,1,1,1,TCE_1204,train,best_yolov8s.pt
0.7,0.717028753,17,2,2,0.89,0.89,0.89,TCE_1204,train,best_yolov8s.pt
0.75,0.602304157,13,6,6,0.68,0.68,0.68,TCE_1204,train,best_yolov8s.pt
0.8,0.501920134,8,11,11,0.42,0.42,0.42,TCE_1204,train,best_yolov8s.pt
0.85,0.456291033,5,14,14,0.26,0.26,0.26,TCE_1204,train,best_yolov8s.pt
0.9,0.418266781,2,17,17,0.11,0.11,0.11,TCE_1204,train,best_yolov8s.pt
0.95,0.39625274,0,19,19,0,0,0,TCE_1204,train,best_yolov8s.pt
0.5,0.830197359,18,0,0,1,1,1,TCE_1205,train,best_yolov8s.pt
0.55,0.830197359,18,0,0,1,1,1,TCE_1205,train,best_yolov8s.pt
0.6,0.830197359,18,0,0,1,1,1,TCE_1205,train,best_yolov8s.pt
0.65,0.786502763,17,1,1,0.94,0.94,0.94,TCE_1205,train,best_yolov8s.pt
0.7,0.747177627,16,2,2,0.89,0.89,0.89,TCE_1205,train,best_yolov8s.pt
0.75,0.711597742,15,3,3,0.83,0.83,0.83,TCE_1205,train,best_yolov8s.pt
0.8,0.597742108,11,7,7,0.61,0.61,0.61,TCE_1205,train,best_yolov8s.pt
0.85,0.553464916,9,9,9,0.5,0.5,0.5,TCE_1205,train,best_yolov8s.pt
0.9,0.482050091,5,13,13,0.28,0.28,0.28,TCE_1205,train,best_yolov8s.pt
0.95,0.43951626,2,16,16,0.11,0.11,0.11,TCE_1205,train,best_yolov8s.pt
0.5,0.832861462,19,0,0,1,1,1,TCE_1208,train,best_yolov8s.pt
0.55,0.832861462,19,0,0,1,1,1,TCE_1208,train,best_yolov8s.pt
0.6,0.832861462,19,0,0,1,1,1,TCE_1208,train,best_yolov8s.pt
0.65,0.832861462,19,0,0,1,1,1,TCE_1208,train,best_yolov8s.pt
0.7,0.832861462,19,0,0,1,1,1,TCE_1208,train,best_yolov8s.pt
0.75,0.71928945,16,3,3,0.84,0.84,0.84,TCE_1208,train,best_yolov8s.pt
0.8,0.659348665,14,5,5,0.74,0.74,0.74,TCE_1208,train,best_yolov8s.pt
0.85,0.510463487,7,12,12,0.37,0.37,0.37,TCE_1208,train,best_yolov8s.pt
0.9,0.452124805,3,16,16,0.16,0.16,0.16,TCE_1208,train,best_yolov8s.pt
0.95,0.427685627,1,18,18,0.05,0.05,0.05,TCE_1208,train,best_yolov8s.pt
0.5,0.79006291,19,0,0,1,1,1,TCE_1209,train,best_yolov8s.pt
0.55,0.79006291,19,0,0,1,1,1,TCE_1209,train,best_yolov8s.pt
0.6,0.79006291,19,0,0,1,1,1,TCE_1209,train,best_yolov8s.pt
0.65,0.714818827,17,2,2,0.89,0.89,0.89,TCE_1209,train,best_yolov8s.pt
0.7,0.714818827,17,2,2,0.89,0.89,0.89,TCE_1209,train,best_yolov8s.pt
0.75,0.625466477,14,5,5,0.74,0.74,0.74,TCE_1209,train,best_yolov8s.pt
0.8,0.500373186,8,11,11,0.42,0.42,0.42,TCE_1209,train,best_yolov8s.pt
0.85,0.454884716,5,14,14,0.26,0.26,0.26,TCE_1209,train,best_yolov8s.pt
0.9,0.428891304,3,16,16,0.16,0.16,0.16,TCE_1209,train,best_yolov8s.pt
0.95,0.395031465,0,19,19,0,0,0,TCE_1209,train,best_yolov8s.pt
0.5,0.844300357,19,0,0,1,1,1,TCE_1210,train,best_yolov8s.pt
0.55,0.844300357,19,0,0,1,1,1,TCE_1210,train,best_yolov8s.pt
0.6,0.844300357,19,0,0,1,1,1,TCE_1210,train,best_yolov8s.pt
0.65,0.844300357,19,0,0,1,1,1,TCE_1210,train,best_yolov8s.pt
0.7,0.802085342,18,1,1,0.95,0.95,0.95,TCE_1210,train,best_yolov8s.pt
0.75,0.802085342,18,1,1,0.95,0.95,0.95,TCE_1210,train,best_yolov8s.pt
0.8,0.64166828,13,6,6,0.68,0.68,0.68,TCE_1210,train,best_yolov8s.pt
0.85,0.572918109,10,9,9,0.53,0.53,0.53,TCE_1210,train,best_yolov8s.pt
0.9,0.458334491,3,16,16,0.16,0.16,0.16,TCE_1210,train,best_yolov8s.pt
0.95,0.433559654,1,18,18,0.05,0.05,0.05,TCE_1210,train,best_yolov8s.pt
0.5,0.810733718,19,0,0,1,1,1,TCE_1211,train,best_yolov8s.pt
0.55,0.810733718,19,0,0,1,1,1,TCE_1211,train,best_yolov8s.pt
0.6,0.810733718,19,0,0,1,1,1,TCE_1211,train,best_yolov8s.pt
0.65,0.810733718,19,0,0,1,1,1,TCE_1211,train,best_yolov8s.pt
0.7,0.770197034,18,1,1,0.95,0.95,0.95,TCE_1211,train,best_yolov8s.pt
0.75,0.669736556,15,4,4,0.79,0.79,0.79,TCE_1211,train,best_yolov8s.pt
0.8,0.531170377,9,10,10,0.47,0.47,0.47,TCE_1211,train,best_yolov8s.pt
0.85,0.496901321,7,12,12,0.37,0.37,0.37,TCE_1211,train,best_yolov8s.pt
0.9,0.4401126,3,16,16,0.16,0.16,0.16,TCE_1211,train,best_yolov8s.pt
0.95,0.40536687,0,19,19,0,0,0,TCE_1211,train,best_yolov8s.pt
0.5,0.820219753,19,0,0,1,1,1,TCE_1212,train,best_yolov8s.pt
0.55,0.820219753,19,0,0,1,1,1,TCE_1212,train,best_yolov8s.pt
0.6,0.820219753,19,0,0,1,1,1,TCE_1212,train,best_yolov8s.pt
0.65,0.820219753,19,0,0,1,1,1,TCE_1212,train,best_yolov8s.pt
0.7,0.779208768,18,1,1,0.95,0.95,0.95,TCE_1212,train,best_yolov8s.pt
0.75,0.70837161,16,3,3,0.84,0.84,0.84,TCE_1212,train,best_yolov8s.pt
0.8,0.577191687,11,8,8,0.58,0.58,0.58,TCE_1212,train,best_yolov8s.pt
0.85,0.51947252,8,11,11,0.42,0.42,0.42,TCE_1212,train,best_yolov8s.pt
0.9,0.432893769,2,17,17,0.11,0.11,0.11,TCE_1212,train,best_yolov8s.pt
0.95,0.410109887,0,19,19,0,0,0,TCE_1212,train,best_yolov8s.pt
0.5,0.818961446,19,0,0,1,1,1,TCE_1213,train,best_yolov8s.pt
0.55,0.818961446,19,0,0,1,1,1,TCE_1213,train,best_yolov8s.pt
0.6,0.818961446,19,0,0,1,1,1,TCE_1213,train,best_yolov8s.pt
0.65,0.818961446,19,0,0,1,1,1,TCE_1213,train,best_yolov8s.pt
0.7,0.778013376,18,1,1,0.95,0.95,0.95,TCE_1213,train,best_yolov8s.pt
0.75,0.676533375,15,4,4,0.79,0.79,0.79,TCE_1213,train,best_yolov8s.pt
0.8,0.576306212,11,8,8,0.58,0.58,0.58,TCE_1213,train,best_yolov8s.pt
0.85,0.501944123,7,12,12,0.37,0.37,0.37,TCE_1213,train,best_yolov8s.pt
0.9,0.444579082,3,16,16,0.16,0.16,0.16,TCE_1213,train,best_yolov8s.pt
0.95,0.420547781,1,18,18,0.05,0.05,0.05,TCE_1213,train,best_yolov8s.pt
0.5,0.826991513,19,0,0,1,1,1,TCE_1214,train,best_yolov8s.pt
0.55,0.826991513,19,0,0,1,1,1,TCE_1214,train,best_yolov8s.pt
0.6,0.826991513,19,0,0,1,1,1,TCE_1214,train,best_yolov8s.pt
0.65,0.785641939,18,1,1,0.95,0.95,0.95,TCE_1214,train,best_yolov8s.pt
0.7,0.74823042,17,2,2,0.89,0.89,0.89,TCE_1214,train,best_yolov8s.pt
0.75,0.74823042,17,2,2,0.89,0.89,0.89,TCE_1214,train,best_yolov8s.pt
0.8,0.628513558,13,6,6,0.68,0.68,0.68,TCE_1214,train,best_yolov8s.pt
0.85,0.523761301,8,11,11,0.42,0.42,0.42,TCE_1214,train,best_yolov8s.pt
0.9,0.448938261,3,16,16,0.16,0.16,0.16,TCE_1214,train,best_yolov8s.pt
0.95,0.413495767,0,19,19,0,0,0,TCE_1214,train,best_yolov8s.pt
0.5,0.808903036,19,0,0,1,1,1,TCE_1215,train,best_yolov8s.pt
0.55,0.808903036,19,0,0,1,1,1,TCE_1215,train,best_yolov8s.pt
0.6,0.808903036,19,0,0,1,1,1,TCE_1215,train,best_yolov8s.pt
0.65,0.731864655,17,2,2,0.89,0.89,0.89,TCE_1215,train,best_yolov8s.pt
0.7,0.698598081,16,3,3,0.84,0.84,0.84,TCE_1215,train,best_yolov8s.pt
0.75,0.698598081,16,3,3,0.84,0.84,0.84,TCE_1215,train,best_yolov8s.pt
0.8,0.591121457,12,7,7,0.63,0.63,0.63,TCE_1215,train,best_yolov8s.pt
0.85,0.49577929,7,12,12,0.37,0.37,0.37,TCE_1215,train,best_yolov8s.pt
0.9,0.404451528,0,19,19,0,0,0,TCE_1215,train,best_yolov8s.pt
0.95,0.404451528,0,19,19,0,0,0,TCE_1215,train,best_yolov8s.pt
0.5,0.765716835,18,0,1,1,0.95,0.97,TCE_1216,train,best_yolov8s.pt
0.55,0.765716835,18,0,1,1,0.95,0.97,TCE_1216,train,best_yolov8s.pt
0.6,0.765716835,18,0,1,1,0.95,0.97,TCE_1216,train,best_yolov8s.pt
0.65,0.765716835,18,0,1,1,0.95,0.97,TCE_1216,train,best_yolov8s.pt
0.7,0.765716835,18,0,1,1,0.95,0.97,TCE_1216,train,best_yolov8s.pt
0.75,0.632548696,14,4,5,0.78,0.74,0.76,TCE_1216,train,best_yolov8s.pt
0.8,0.559562311,11,7,8,0.61,0.58,0.59,TCE_1216,train,best_yolov8s.pt
0.85,0.440867279,4,14,15,0.22,0.21,0.22,TCE_1216,train,best_yolov8s.pt
0.9,0.40412834,1,17,18,0.06,0.05,0.05,TCE_1216,train,best_yolov8s.pt
0.95,0.393205953,0,18,19,0,0,0,TCE_1216,train,best_yolov8s.pt
0.5,0.82223409,19,0,0,1,1,1,TCE_1218,train,best_yolov8s.pt
0.55,0.82223409,19,0,0,1,1,1,TCE_1218,train,best_yolov8s.pt
0.6,0.82223409,19,0,0,1,1,1,TCE_1218,train,best_yolov8s.pt
0.65,0.781122387,18,1,1,0.95,0.95,0.95,TCE_1218,train,best_yolov8s.pt
0.7,0.781122387,18,1,1,0.95,0.95,0.95,TCE_1218,train,best_yolov8s.pt
0.75,0.650935328,14,5,5,0.74,0.74,0.74,TCE_1218,train,best_yolov8s.pt
0.8,0.624897916,13,6,6,0.68,0.68,0.68,TCE_1218,train,best_yolov8s.pt
0.85,0.520748267,8,11,11,0.42,0.42,0.42,TCE_1218,train,best_yolov8s.pt
0.9,0.459483767,4,15,15,0.21,0.21,0.21,TCE_1218,train,best_yolov8s.pt
0.95,0.411117056,0,19,19,0,0,0,TCE_1218,train,best_yolov8s.pt
0.5,0.76064489,19,1,0,0.95,1,0.97,TCE_1220,train,best_yolov8s.pt
0.55,0.76064489,19,1,0,0.95,1,0.97,TCE_1220,train,best_yolov8s.pt
0.6,0.724423707,18,2,1,0.9,0.95,0.92,TCE_1220,train,best_yolov8s.pt
0.65,0.661430344,16,4,3,0.8,0.84,0.82,TCE_1220,train,best_yolov8s.pt
0.7,0.608515918,14,6,5,0.7,0.74,0.72,TCE_1220,train,best_yolov8s.pt
0.75,0.608515918,14,6,5,0.7,0.74,0.72,TCE_1220,train,best_yolov8s.pt
0.8,0.507096602,9,11,10,0.45,0.47,0.46,TCE_1220,train,best_yolov8s.pt
0.85,0.434654232,4,16,15,0.2,0.21,0.21,TCE_1220,train,best_yolov8s.pt
0.9,0.41115941,2,18,17,0.1,0.11,0.1,TCE_1220,train,best_yolov8s.pt
0.95,0.390074312,0,20,19,0,0,0,TCE_1220,train,best_yolov8s.pt
0.5,0.774554316,19,1,0,0.95,1,0.97,TCE_1221,train,best_yolov8s.pt
0.55,0.774554316,19,1,0,0.95,1,0.97,TCE_1221,train,best_yolov8s.pt
0.6,0.704140291,17,3,2,0.85,0.89,0.87,TCE_1221,train,best_yolov8s.pt
0.65,0.673525497,16,4,3,0.8,0.84,0.82,TCE_1221,train,best_yolov8s.pt
0.7,0.645461936,15,5,4,0.75,0.79,0.77,TCE_1221,train,best_yolov8s.pt
0.75,0.595811019,13,7,6,0.65,0.68,0.67,TCE_1221,train,best_yolov8s.pt
0.8,0.573743945,12,8,7,0.6,0.63,0.62,TCE_1221,train,best_yolov8s.pt
0.85,0.469426868,6,14,13,0.3,0.32,0.31,TCE_1221,train,best_yolov8s.pt
0.9,0.397207351,0,20,19,0,0,0,TCE_1221,train,best_yolov8s.pt
0.95,0.397207351,0,20,19,0,0,0,TCE_1221,train,best_yolov8s.pt
0.5,0.802860139,19,0,0,1,1,1,TCE_1222,train,best_yolov8s.pt
0.55,0.802860139,19,0,0,1,1,1,TCE_1222,train,best_yolov8s.pt
0.6,0.726397272,17,2,2,0.89,0.89,0.89,TCE_1222,train,best_yolov8s.pt
0.65,0.726397272,17,2,2,0.89,0.89,0.89,TCE_1222,train,best_yolov8s.pt
0.7,0.726397272,17,2,2,0.89,0.89,0.89,TCE_1222,train,best_yolov8s.pt
0.75,0.635597617,14,5,5,0.74,0.74,0.74,TCE_1222,train,best_yolov8s.pt
0.8,0.544797961,10,9,9,0.53,0.53,0.53,TCE_1222,train,best_yolov8s.pt
0.85,0.492075579,7,12,12,0.37,0.37,0.37,TCE_1222,train,best_yolov8s.pt
0.9,0.435838372,3,16,16,0.16,0.16,0.16,TCE_1222,train,best_yolov8s.pt
0.95,0.412279541,1,18,18,0.05,0.05,0.05,TCE_1222,train,best_yolov8s.pt
0.5,0.718154704,18,3,1,0.86,0.95,0.9,TCE_1224,train,best_yolov8s.pt
0.55,0.686930588,17,4,2,0.81,0.89,0.85,TCE_1224,train,best_yolov8s.pt
0.6,0.686930588,17,4,2,0.81,0.89,0.85,TCE_1224,train,best_yolov8s.pt
0.65,0.686930588,17,4,2,0.81,0.89,0.85,TCE_1224,train,best_yolov8s.pt
0.7,0.658308481,16,5,3,0.76,0.84,0.8,TCE_1224,train,best_yolov8s.pt
0.75,0.585163097,13,8,6,0.62,0.68,0.65,TCE_1224,train,best_yolov8s.pt
0.8,0.585163097,13,8,6,0.62,0.68,0.65,TCE_1224,train,best_yolov8s.pt
0.85,0.544807023,11,10,8,0.52,0.58,0.55,TCE_1224,train,best_yolov8s.pt
0.9,0.427010913,3,18,16,0.14,0.16,0.15,TCE_1224,train,best_yolov8s.pt
0.95,0.405112918,1,20,18,0.05,0.05,0.05,TCE_1224,train,best_yolov8s.pt
0.5,0.834206591,19,0,0,1,1,1,TCE_1225,train,best_yolov8s.pt
0.55,0.834206591,19,0,0,1,1,1,TCE_1225,train,best_yolov8s.pt
0.6,0.834206591,19,0,0,1,1,1,TCE_1225,train,best_yolov8s.pt
0.65,0.792496264,18,1,1,0.95,0.95,0.95,TCE_1225,train,best_yolov8s.pt
0.7,0.754758348,17,2,2,0.89,0.89,0.89,TCE_1225,train,best_yolov8s.pt
0.75,0.754758348,17,2,2,0.89,0.89,0.89,TCE_1225,train,best_yolov8s.pt
0.8,0.660413559,14,5,5,0.74,0.74,0.74,TCE_1225,train,best_yolov8s.pt
0.85,0.566068768,10,9,9,0.53,0.53,0.53,TCE_1225,train,best_yolov8s.pt
0.9,0.452855018,3,16,16,0.16,0.16,0.16,TCE_1225,train,best_yolov8s.pt
0.95,0.417103307,0,19,19,0,0,0,TCE_1225,train,best_yolov8s.pt
0.5,0.763659025,19,1,0,0.95,1,0.97,TCE_1226,train,best_yolov8s.pt
0.55,0.763659025,19,1,0,0.95,1,0.97,TCE_1226,train,best_yolov8s.pt
0.6,0.694235481,17,3,2,0.85,0.89,0.87,TCE_1226,train,best_yolov8s.pt
0.65,0.694235481,17,3,2,0.85,0.89,0.87,TCE_1226,train,best_yolov8s.pt
0.7,0.636382526,15,5,4,0.75,0.79,0.77,TCE_1226,train,best_yolov8s.pt
0.75,0.636382526,15,5,4,0.75,0.79,0.77,TCE_1226,train,best_yolov8s.pt
0.8,0.54547074,11,9,8,0.55,0.58,0.56,TCE_1226,train,best_yolov8s.pt
0.85,0.4772869,7,13,12,0.35,0.37,0.36,TCE_1226,train,best_yolov8s.pt
0.9,0.401925812,1,19,18,0.05,0.05,0.05,TCE_1226,train,best_yolov8s.pt
0.95,0.391620023,0,20,19,0,0,0,TCE_1226,train,best_yolov8s.pt
0.5,0.780628228,19,0,0,1,1,1,TCE_1227,train,best_yolov8s.pt
0.55,0.780628228,19,0,0,1,1,1,TCE_1227,train,best_yolov8s.pt
0.6,0.780628228,19,0,0,1,1,1,TCE_1227,train,best_yolov8s.pt
0.65,0.741596818,18,1,1,0.95,0.95,0.95,TCE_1227,train,best_yolov8s.pt
0.7,0.617997354,14,5,5,0.74,0.74,0.74,TCE_1227,train,best_yolov8s.pt
0.75,0.549330984,11,8,8,0.58,0.58,0.58,TCE_1227,train,best_yolov8s.pt
0.8,0.51144609,9,10,10,0.47,0.47,0.47,TCE_1227,train,best_yolov8s.pt
0.85,0.46349802,6,13,13,0.32,0.32,0.32,TCE_1227,train,best_yolov8s.pt
0.9,0.400863154,1,18,18,0.05,0.05,0.05,TCE_1227,train,best_yolov8s.pt
0.95,0.390314124,0,19,19,0,0,0,TCE_1227,train,best_yolov8s.pt
0.5,0.818441097,19,0,0,1,1,1,TCE_1229,train,best_yolov8s.pt
0.55,0.818441097,19,0,0,1,1,1,TCE_1229,train,best_yolov8s.pt
0.6,0.777519044,18,1,1,0.95,0.95,0.95,TCE_1229,train,best_yolov8s.pt
0.65,0.777519044,18,1,1,0.95,0.95,0.95,TCE_1229,train,best_yolov8s.pt
0.7,0.740494329,17,2,2,0.89,0.89,0.89,TCE_1229,train,best_yolov8s.pt
0.75,0.622015241,13,6,6,0.68,0.68,0.68,TCE_1229,train,best_yolov8s.pt
0.8,0.57594004,11,8,8,0.58,0.58,0.58,TCE_1229,train,best_yolov8s.pt
0.85,0.501625199,7,12,12,0.37,0.37,0.37,TCE_1229,train,best_yolov8s.pt
0.9,0.457364153,4,15,15,0.21,0.21,0.21,TCE_1229,train,best_yolov8s.pt
0.95,0.431955034,2,17,17,0.11,0.11,0.11,TCE_1229,train,best_yolov8s.pt
0.5,0.836025426,19,0,0,1,1,1,TCE_1231,train,best_yolov8s.pt
0.55,0.836025426,19,0,0,1,1,1,TCE_1231,train,best_yolov8s.pt
0.6,0.836025426,19,0,0,1,1,1,TCE_1231,train,best_yolov8s.pt
0.65,0.836025426,19,0,0,1,1,1,TCE_1231,train,best_yolov8s.pt
0.7,0.794224157,18,1,1,0.95,0.95,0.95,TCE_1231,train,best_yolov8s.pt
0.75,0.756403961,17,2,2,0.89,0.89,0.89,TCE_1231,train,best_yolov8s.pt
0.8,0.635379332,13,6,6,0.68,0.68,0.68,TCE_1231,train,best_yolov8s.pt
0.85,0.567302977,10,9,9,0.53,0.53,0.53,TCE_1231,train,best_yolov8s.pt
0.9,0.46719069,4,15,15,0.21,0.21,0.21,TCE_1231,train,best_yolov8s.pt
0.95,0.418012724,0,19,19,0,0,0,TCE_1231,train,best_yolov8s.pt
0.5,0.837288336,19,0,0,1,1,1,TCE_1232,train,best_yolov8s.pt
0.55,0.837288336,19,0,0,1,1,1,TCE_1232,train,best_yolov8s.pt
0.6,0.837288336,19,0,0,1,1,1,TCE_1232,train,best_yolov8s.pt
