IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model
0.7500000000000002,0.7072340893221137,17,4,3,0.81,0.85,0.83,MIT_46,train,best_yolov8s.pt
0.8000000000000003,0.6528314691589749,15,6,5,0.71,0.75,0.73,MIT_46,train,best_yolov8s.pt
0.8500000000000003,0.5852971815747461,12,9,8,0.57,0.6,0.59,MIT_46,train,best_yolov8s.pt
0.9000000000000004,0.4587464430329291,4,17,16,0.19,0.2,0.2,MIT_46,train,best_yolov8s.pt
0.9500000000000004,0.4139906935847348,0,21,20,0.0,0.0,0.0,MIT_46,train,best_yolov8s.pt
0.5,0.7552262530994871,18,1,2,0.95,0.9,0.92,MIT_460,train,best_yolov8s.pt
0.55,0.7552262530994871,18,1,2,0.95,0.9,0.92,MIT_460,train,best_yolov8s.pt
0.6000000000000001,0.7552262530994871,18,1,2,0.95,0.9,0.92,MIT_460,train,best_yolov8s.pt
0.6500000000000001,0.7208977886098952,17,2,3,0.89,0.85,0.87,MIT_460,train,best_yolov8s.pt
0.7000000000000002,0.7208977886098952,17,2,3,0.89,0.85,0.87,MIT_460,train,best_yolov8s.pt
0.7500000000000002,0.7208977886098952,17,2,3,0.89,0.85,0.87,MIT_460,train,best_yolov8s.pt
0.8000000000000003,0.6608229753955212,15,4,5,0.79,0.75,0.77,MIT_460,train,best_yolov8s.pt
0.8500000000000003,0.5873982030710103,12,7,8,0.63,0.6,0.62,MIT_460,train,best_yolov8s.pt
0.9000000000000004,0.4805985330217258,6,13,14,0.32,0.3,0.31,MIT_460,train,best_yolov8s.pt
0.9500000000000004,0.4173618856040421,1,18,19,0.05,0.05,0.05,MIT_460,train,best_yolov8s.pt
0.5,0.8661142003468488,20,0,0,1.0,1.0,1.0,MIT_461,train,best_yolov8s.pt
0.55,0.8661142003468488,20,0,0,1.0,1.0,1.0,MIT_461,train,best_yolov8s.pt
0.6000000000000001,0.8661142003468488,20,0,0,1.0,1.0,1.0,MIT_461,train,best_yolov8s.pt
0.6500000000000001,0.8248706689609766,19,1,1,0.95,0.95,0.95,MIT_461,train,best_yolov8s.pt
0.7000000000000002,0.8248706689609766,19,1,1,0.95,0.95,0.95,MIT_461,train,best_yolov8s.pt
0.7500000000000002,0.7873765493488467,18,2,2,0.9,0.9,0.9,MIT_461,train,best_yolov8s.pt
0.8000000000000003,0.7531427878221039,17,3,3,0.85,0.85,0.85,MIT_461,train,best_yolov8s.pt
0.8500000000000003,0.6415660826475961,13,7,7,0.65,0.65,0.65,MIT_461,train,best_yolov8s.pt
0.9000000000000004,0.558783364976381,9,11,11,0.45,0.45,0.45,MIT_461,train,best_yolov8s.pt
0.9500000000000004,0.4441611392023087,1,19,19,0.05,0.05,0.05,MIT_461,train,best_yolov8s.pt
0.5,0.879129156540691,20,0,0,1.0,1.0,1.0,MIT_462,train,best_yolov8s.pt
0.55,0.879129156540691,20,0,0,1.0,1.0,1.0,MIT_462,train,best_yolov8s.pt
0.6000000000000001,0.879129156540691,20,0,0,1.0,1.0,1.0,MIT_462,train,best_yolov8s.pt
0.6500000000000001,0.879129156540691,20,0,0,1.0,1.0,1.0,MIT_462,train,best_yolov8s.pt
0.7000000000000002,0.879129156540691,20,0,0,1.0,1.0,1.0,MIT_462,train,best_yolov8s.pt
0.7500000000000002,0.8372658653655767,19,1,1,0.95,0.95,0.95,MIT_462,train,best_yolov8s.pt
0.8000000000000003,0.7992083277606659,18,2,2,0.9,0.9,0.9,MIT_462,train,best_yolov8s.pt
0.8500000000000003,0.7644601411079494,17,3,3,0.85,0.85,0.85,MIT_462,train,best_yolov8s.pt
0.9000000000000004,0.5328055599132551,7,13,13,0.35,0.35,0.35,MIT_462,train,best_yolov8s.pt
0.9500000000000004,0.45083547587455136,1,19,19,0.05,0.05,0.05,MIT_462,train,best_yolov8s.pt
0.5,0.8540759523065192,20,0,0,1.0,1.0,1.0,MIT_463,train,best_yolov8s.pt
0.55,0.8540759523065192,20,0,0,1.0,1.0,1.0,MIT_463,train,best_yolov8s.pt
0.6000000000000001,0.8540759523065192,20,0,0,1.0,1.0,1.0,MIT_463,train,best_yolov8s.pt
0.6500000000000001,0.8540759523065192,20,0,0,1.0,1.0,1.0,MIT_463,train,best_yolov8s.pt
0.7000000000000002,0.8540759523065192,20,0,0,1.0,1.0,1.0,MIT_463,train,best_yolov8s.pt
0.7500000000000002,0.8134056708000318,19,1,1,0.95,0.95,0.95,MIT_463,train,best_yolov8s.pt
0.8000000000000003,0.7117299661865155,16,4,4,0.8,0.8,0.8,MIT_463,train,best_yolov8s.pt
0.8500000000000003,0.5890179072823597,11,9,9,0.55,0.55,0.55,MIT_463,train,best_yolov8s.pt
0.9000000000000004,0.4880434117760836,5,15,15,0.25,0.25,0.25,MIT_463,train,best_yolov8s.pt
0.9500000000000004,0.4270379868292088,0,20,20,0.0,0.0,0.0,MIT_463,train,best_yolov8s.pt
0.5,0.9142931222720185,20,0,0,1.0,1.0,1.0,MIT_464,train,best_yolov8s.pt
0.55,0.9142931222720185,20,0,0,1.0,1.0,1.0,MIT_464,train,best_yolov8s.pt
0.6000000000000001,0.9142931222720185,20,0,0,1.0,1.0,1.0,MIT_464,train,best_yolov8s.pt
0.6500000000000001,0.9142931222720185,20,0,0,1.0,1.0,1.0,MIT_464,train,best_yolov8s.pt
0.7000000000000002,0.9142931222720185,20,0,0,1.0,1.0,1.0,MIT_464,train,best_yolov8s.pt
0.7500000000000002,0.8707553566180065,19,1,1,0.95,0.95,0.95,MIT_464,train,best_yolov8s.pt
0.8000000000000003,0.8707553566180065,19,1,1,0.95,0.95,0.95,MIT_464,train,best_yolov8s.pt
0.8500000000000003,0.7950375028128691,17,3,3,0.85,0.85,0.85,MIT_464,train,best_yolov8s.pt
0.9000000000000004,0.7950375028128691,17,3,3,0.85,0.85,0.85,MIT_464,train,best_yolov8s.pt
0.9500000000000004,0.49421250987894555,3,17,17,0.15,0.15,0.15,MIT_464,train,best_yolov8s.pt
0.5,0.7729065156970041,20,0,0,1.0,1.0,1.0,MIT_467,train,best_yolov8s.pt
0.55,0.7729065156970041,20,0,0,1.0,1.0,1.0,MIT_467,train,best_yolov8s.pt
0.6000000000000001,0.7729065156970041,20,0,0,1.0,1.0,1.0,MIT_467,train,best_yolov8s.pt
0.6500000000000001,0.7729065156970041,20,0,0,1.0,1.0,1.0,MIT_467,train,best_yolov8s.pt
0.7000000000000002,0.6720926267284335,17,3,3,0.85,0.85,0.85,MIT_467,train,best_yolov8s.pt
0.7500000000000002,0.5330389846140556,11,9,9,0.55,0.55,0.55,MIT_467,train,best_yolov8s.pt
0.8000000000000003,0.4684282005581333,7,13,13,0.35,0.35,0.35,MIT_467,train,best_yolov8s.pt
0.8500000000000003,0.4293925182626133,4,16,16,0.2,0.2,0.2,MIT_467,train,best_yolov8s.pt
0.9000000000000004,0.3864532675098333,0,20,20,0.0,0.0,0.0,MIT_467,train,best_yolov8s.pt
0.9500000000000004,0.3864532675098333,0,20,20,0.0,0.0,0.0,MIT_467,train,best_yolov8s.pt
0.5,0.8271771220855189,20,0,0,1.0,1.0,1.0,MIT_468,train,best_yolov8s.pt
0.55,0.8271771220855189,20,0,0,1.0,1.0,1.0,MIT_468,train,best_yolov8s.pt
0.6000000000000001,0.8271771220855189,20,0,0,1.0,1.0,1.0,MIT_468,train,best_yolov8s.pt
0.6500000000000001,0.7877877371952268,19,1,1,0.95,0.95,0.95,MIT_468,train,best_yolov8s.pt
0.7000000000000002,0.7519792053140134,18,2,2,0.9,0.9,0.9,MIT_468,train,best_yolov8s.pt
0.7500000000000002,0.6617417042858318,15,5,5,0.75,0.75,0.75,MIT_468,train,best_yolov8s.pt
0.8000000000000003,0.612723802080137,13,7,7,0.65,0.65,0.65,MIT_468,train,best_yolov8s.pt
0.8500000000000003,0.5169857109969309,8,12,12,0.4,0.4,0.4,MIT_468,train,best_yolov8s.pt
0.9000000000000004,0.4726726513204243,5,15,15,0.25,0.25,0.25,MIT_468,train,best_yolov8s.pt
0.9500000000000004,0.43535639035608187,2,18,18,0.1,0.1,0.1,MIT_468,train,best_yolov8s.pt
0.5,0.7857270451140027,20,0,0,1.0,1.0,1.0,MIT_469,train,best_yolov8s.pt
0.55,0.7857270451140027,20,0,0,1.0,1.0,1.0,MIT_469,train,best_yolov8s.pt
0.6000000000000001,0.7857270451140027,20,0,0,1.0,1.0,1.0,MIT_469,train,best_yolov8s.pt
0.6500000000000001,0.7483114733188394,19,1,1,0.95,0.95,0.95,MIT_469,train,best_yolov8s.pt
0.7000000000000002,0.6547725430514398,16,4,4,0.8,0.8,0.8,MIT_469,train,best_yolov8s.pt
0.7500000000000002,0.5612336116704817,12,8,8,0.6,0.6,0.6,MIT_469,train,best_yolov8s.pt
0.8000000000000003,0.5418807291767714,11,9,9,0.55,0.55,0.55,MIT_469,train,best_yolov8s.pt
0.8500000000000003,0.43651503476366854,4,16,16,0.2,0.2,0.2,MIT_469,train,best_yolov8s.pt
0.9000000000000004,0.4135405598543827,2,18,18,0.1,0.1,0.1,MIT_469,train,best_yolov8s.pt
0.9500000000000004,0.39286353237858923,0,20,20,0.0,0.0,0.0,MIT_469,train,best_yolov8s.pt
0.5,0.8043101356270222,20,0,0,1.0,1.0,1.0,MIT_471,train,best_yolov8s.pt
0.55,0.8043101356270222,20,0,0,1.0,1.0,1.0,MIT_471,train,best_yolov8s.pt
0.6000000000000001,0.8043101356270222,20,0,0,1.0,1.0,1.0,MIT_471,train,best_yolov8s.pt
0.6500000000000001,0.8043101356270222,20,0,0,1.0,1.0,1.0,MIT_471,train,best_yolov8s.pt
0.7000000000000002,0.7660096548019488,19,1,1,0.95,0.95,0.95,MIT_471,train,best_yolov8s.pt
0.7500000000000002,0.6702584519413387,16,4,4,0.8,0.8,0.8,MIT_471,train,best_yolov8s.pt
0.8000000000000003,0.5362067660214604,10,10,10,0.5,0.5,0.5,MIT_471,train,best_yolov8s.pt
0.8500000000000003,0.4596058016355652,5,15,15,0.25,0.25,0.25,MIT_471,train,best_yolov8s.pt
0.9000000000000004,0.4124667462662522,1,19,19,0.05,0.05,0.05,MIT_471,train,best_yolov8s.pt
0.9500000000000004,0.40215507786738763,0,20,20,0.0,0.0,0.0,MIT_471,train,best_yolov8s.pt
0.5,0.8187523380758143,19,0,1,1.0,0.95,0.97,MIT_472,train,best_yolov8s.pt
0.55,0.8187523380758143,19,0,1,1.0,0.95,0.97,MIT_472,train,best_yolov8s.pt
0.6000000000000001,0.8187523380758143,19,0,1,1.0,0.95,0.97,MIT_472,train,best_yolov8s.pt
0.6500000000000001,0.8187523380758143,19,0,1,1.0,0.95,0.97,MIT_472,train,best_yolov8s.pt
0.7000000000000002,0.7797641333573567,18,1,2,0.95,0.9,0.92,MIT_472,train,best_yolov8s.pt
0.7500000000000002,0.7797641333573567,18,1,2,0.95,0.9,0.92,MIT_472,train,best_yolov8s.pt
0.8000000000000003,0.7443203107249233,17,2,3,0.89,0.85,0.87,MIT_472,train,best_yolov8s.pt
0.8500000000000003,0.6298094980945818,13,6,7,0.68,0.65,0.67,MIT_472,train,best_yolov8s.pt
0.9000000000000004,0.4678584889260039,4,15,16,0.21,0.2,0.21,MIT_472,train,best_yolov8s.pt
0.9500000000000004,0.4198730041127082,0,19,20,0.0,0.0,0.0,MIT_472,train,best_yolov8s.pt
0.5,0.84599437401318,20,0,0,1.0,1.0,1.0,MIT_473,train,best_yolov8s.pt
0.55,0.84599437401318,20,0,0,1.0,1.0,1.0,MIT_473,train,best_yolov8s.pt
0.6000000000000001,0.84599437401318,20,0,0,1.0,1.0,1.0,MIT_473,train,best_yolov8s.pt
0.6500000000000001,0.84599437401318,20,0,0,1.0,1.0,1.0,MIT_473,train,best_yolov8s.pt
0.7000000000000002,0.8057089295499545,19,1,1,0.95,0.95,0.95,MIT_473,train,best_yolov8s.pt
0.7500000000000002,0.8057089295499545,19,1,1,0.95,0.95,0.95,MIT_473,train,best_yolov8s.pt
0.8000000000000003,0.7356472865482908,17,3,3,0.85,0.85,0.85,MIT_473,train,best_yolov8s.pt
0.8500000000000003,0.5834444049246058,11,9,9,0.55,0.55,0.55,MIT_473,train,best_yolov8s.pt
0.9000000000000004,0.4572942667287489,3,17,17,0.15,0.15,0.15,MIT_473,train,best_yolov8s.pt
0.9500000000000004,0.4229971975815195,0,20,20,0.0,0.0,0.0,MIT_473,train,best_yolov8s.pt
0.5,0.7911272314361207,20,0,0,1.0,1.0,1.0,MIT_474,train,best_yolov8s.pt
0.55,0.7911272314361207,20,0,0,1.0,1.0,1.0,MIT_474,train,best_yolov8s.pt
0.6000000000000001,0.753454507923578,19,1,1,0.95,0.95,0.95,MIT_474,train,best_yolov8s.pt
0.6500000000000001,0.7192065773019577,18,2,2,0.9,0.9,0.9,MIT_474,train,best_yolov8s.pt
0.7000000000000002,0.7192065773019577,18,2,2,0.9,0.9,0.9,MIT_474,train,best_yolov8s.pt
0.7500000000000002,0.608559415818855,14,6,6,0.7,0.7,0.7,MIT_474,train,best_yolov8s.pt
0.8000000000000003,0.5104046744982249,9,11,11,0.45,0.45,0.45,MIT_474,train,best_yolov8s.pt
0.8500000000000003,0.4653689692494317,6,14,14,0.3,0.3,0.3,MIT_474,train,best_yolov8s.pt
0.9000000000000004,0.4057062824139324,1,19,19,0.05,0.05,0.05,MIT_474,train,best_yolov8s.pt
0.9500000000000004,0.3955636256071505,0,20,20,0.0,0.0,0.0,MIT_474,train,best_yolov8s.pt
0.5,0.857664823143043,20,0,0,1.0,1.0,1.0,MIT_475,train,best_yolov8s.pt
0.55,0.857664823143043,20,0,0,1.0,1.0,1.0,MIT_475,train,best_yolov8s.pt
0.6000000000000001,0.857664823143043,20,0,0,1.0,1.0,1.0,MIT_475,train,best_yolov8s.pt
0.6500000000000001,0.857664823143043,20,0,0,1.0,1.0,1.0,MIT_475,train,best_yolov8s.pt
0.7000000000000002,0.8168236430334305,19,1,1,0.95,0.95,0.95,MIT_475,train,best_yolov8s.pt
0.7500000000000002,0.8168236430334305,19,1,1,0.95,0.95,0.95,MIT_475,train,best_yolov8s.pt
0.8000000000000003,0.7147206919085414,16,4,4,0.8,0.8,0.8,MIT_475,train,best_yolov8s.pt
0.8500000000000003,0.6353072846377185,13,7,7,0.65,0.65,0.65,MIT_475,train,best_yolov8s.pt
0.9000000000000004,0.5197968727493579,7,13,13,0.35,0.35,0.35,MIT_475,train,best_yolov8s.pt
0.9500000000000004,0.4288324222923316,0,20,20,0.0,0.0,0.0,MIT_475,train,best_yolov8s.pt
0.5,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.55,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.6000000000000001,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.6500000000000001,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.7000000000000002,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.7500000000000002,0.815361816391531,20,1,1,0.95,0.95,0.95,MIT_476,train,best_yolov8s.pt
0.8000000000000003,0.7799113041767042,19,2,2,0.9,0.9,0.9,MIT_476,train,best_yolov8s.pt
0.8500000000000003,0.6406414334047881,14,7,7,0.67,0.67,0.67,MIT_476,train,best_yolov8s.pt
0.9000000000000004,0.5125131503846386,7,14,14,0.33,0.33,0.33,MIT_476,train,best_yolov8s.pt
0.9500000000000004,0.42709429402098115,0,21,21,0.0,0.0,0.0,MIT_476,train,best_yolov8s.pt
0.5,0.6741926032495884,17,2,3,0.89,0.85,0.87,MIT_477,train,best_yolov8s.pt
0.55,0.6741926032495884,17,2,3,0.89,0.85,0.87,MIT_477,train,best_yolov8s.pt
0.6000000000000001,0.6448798826436376,16,3,4,0.84,0.8,0.82,MIT_477,train,best_yolov8s.pt
0.6500000000000001,0.6448798826436376,16,3,4,0.84,0.8,0.82,MIT_477,train,best_yolov8s.pt
0.7000000000000002,0.6448798826436376,16,3,4,0.84,0.8,0.82,MIT_477,train,best_yolov8s.pt
0.7500000000000002,0.6180098886530692,15,4,5,0.79,0.75,0.77,MIT_477,train,best_yolov8s.pt
0.8000000000000003,0.5704706682774184,13,6,7,0.68,0.65,0.67,MIT_477,train,best_yolov8s.pt
0.8500000000000003,0.4784592731362669,8,11,12,0.42,0.4,0.41,MIT_477,train,best_yolov8s.pt
0.9000000000000004,0.4120065981576931,3,16,17,0.16,0.15,0.15,MIT_477,train,best_yolov8s.pt
0.9500000000000004,0.3803137837274299,0,19,20,0.0,0.0,0.0,MIT_477,train,best_yolov8s.pt
0.5,0.8173709692892704,20,0,0,1.0,1.0,1.0,MIT_478,train,best_yolov8s.pt
0.55,0.8173709692892704,20,0,0,1.0,1.0,1.0,MIT_478,train,best_yolov8s.pt
0.6000000000000001,0.8173709692892704,20,0,0,1.0,1.0,1.0,MIT_478,train,best_yolov8s.pt
0.6500000000000001,0.8173709692892704,20,0,0,1.0,1.0,1.0,MIT_478,train,best_yolov8s.pt
0.7000000000000002,0.7784485440337063,19,1,1,0.95,0.95,0.95,MIT_478,train,best_yolov8s.pt
0.7500000000000002,0.6538967819703838,15,5,5,0.75,0.75,0.75,MIT_478,train,best_yolov8s.pt
0.8000000000000003,0.5838364149757129,12,8,8,0.6,0.6,0.6,MIT_478,train,best_yolov8s.pt
0.8500000000000003,0.5108568653843598,8,12,12,0.4,0.4,0.4,MIT_478,train,best_yolov8s.pt
0.9000000000000004,0.454094993029483,4,16,16,0.2,0.2,0.2,MIT_478,train,best_yolov8s.pt
0.9500000000000004,0.41916460984594284,1,19,19,0.05,0.05,0.05,MIT_478,train,best_yolov8s.pt
0.5,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.55,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.6000000000000001,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.6500000000000001,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.7000000000000002,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.7500000000000002,0.8613487337035887,20,0,0,1.0,1.0,1.0,MIT_479,train,best_yolov8s.pt
0.8000000000000003,0.7830443069261909,18,2,2,0.9,0.9,0.9,MIT_479,train,best_yolov8s.pt
0.8500000000000003,0.6152491042918358,12,8,8,0.6,0.6,0.6,MIT_479,train,best_yolov8s.pt
0.9000000000000004,0.465593920806124,3,17,17,0.15,0.15,0.15,MIT_479,train,best_yolov8s.pt
0.9500000000000004,0.4417173100949538,1,19,19,0.05,0.05,0.05,MIT_479,train,best_yolov8s.pt
0.5,0.8260098553626198,19,0,1,1.0,0.95,0.97,MIT_480,train,best_yolov8s.pt
0.55,0.8260098553626198,19,0,1,1.0,0.95,0.97,MIT_480,train,best_yolov8s.pt
0.6000000000000001,0.8260098553626198,19,0,1,1.0,0.95,0.97,MIT_480,train,best_yolov8s.pt
0.6500000000000001,0.8260098553626198,19,0,1,1.0,0.95,0.97,MIT_480,train,best_yolov8s.pt
0.7000000000000002,0.8260098553626198,19,0,1,1.0,0.95,0.97,MIT_480,train,best_yolov8s.pt
0.7500000000000002,0.7866760545993428,18,1,2,0.95,0.9,0.92,MIT_480,train,best_yolov8s.pt
0.8000000000000003,0.7182694441301221,16,3,4,0.84,0.8,0.82,MIT_480,train,best_yolov8s.pt
0.8500000000000003,0.6608078908981745,14,5,6,0.74,0.7,0.72,MIT_480,train,best_yolov8s.pt
0.9000000000000004,0.47200564175018894,4,15,16,0.21,0.2,0.21,MIT_480,train,best_yolov8s.pt
0.9500000000000004,0.4464918239667684,2,17,18,0.11,0.1,0.1,MIT_480,train,best_yolov8s.pt
0.5,0.8342236456228707,20,1,0,0.95,1.0,0.98,MIT_481,train,best_yolov8s.pt
0.55,0.8342236456228707,20,1,0,0.95,1.0,0.98,MIT_481,train,best_yolov8s.pt
0.6000000000000001,0.8342236456228707,20,1,0,0.95,1.0,0.98,MIT_481,train,best_yolov8s.pt
0.6500000000000001,0.8342236456228707,20,1,0,0.95,1.0,0.98,MIT_481,train,best_yolov8s.pt
0.7000000000000002,0.7963043907272518,19,2,1,0.9,0.95,0.93,MIT_481,train,best_yolov8s.pt
0.7500000000000002,0.7963043907272518,19,2,1,0.9,0.95,0.93,MIT_481,train,best_yolov8s.pt
0.8000000000000003,0.7963043907272518,19,2,1,0.9,0.95,0.93,MIT_481,train,best_yolov8s.pt
0.8500000000000003,0.6040929926969288,12,9,8,0.57,0.6,0.59,MIT_481,train,best_yolov8s.pt
0.9000000000000004,0.5474592764013955,9,12,11,0.43,0.45,0.44,MIT_481,train,best_yolov8s.pt
0.9500000000000004,0.4491973575155532,2,19,18,0.1,0.1,0.1,MIT_481,train,best_yolov8s.pt
0.5,0.7843905258478854,18,2,1,0.9,0.95,0.92,MIT_483,train,best_yolov8s.pt
0.55,0.7843905258478854,18,2,1,0.9,0.95,0.92,MIT_483,train,best_yolov8s.pt
0.6000000000000001,0.7843905258478854,18,2,1,0.9,0.95,0.92,MIT_483,train,best_yolov8s.pt
0.6500000000000001,0.7487364126572593,17,3,2,0.85,0.89,0.87,MIT_483,train,best_yolov8s.pt
0.7000000000000002,0.7487364126572593,17,3,2,0.85,0.89,0.87,MIT_483,train,best_yolov8s.pt
0.7500000000000002,0.7487364126572593,17,3,2,0.85,0.89,0.87,MIT_483,train,best_yolov8s.pt
0.8000000000000003,0.7161826570005853,16,4,3,0.8,0.84,0.82,MIT_483,train,best_yolov8s.pt
0.8500000000000003,0.6588880467323229,14,6,5,0.7,0.74,0.72,MIT_483,train,best_yolov8s.pt
0.9000000000000004,0.4991576160011668,6,14,13,0.3,0.32,0.31,MIT_483,train,best_yolov8s.pt
0.9500000000000004,0.4334789840451878,1,19,18,0.05,0.05,0.05,MIT_483,train,best_yolov8s.pt
0.5,0.8489620384228327,20,0,0,1.0,1.0,1.0,MIT_485,train,best_yolov8s.pt
0.55,0.8489620384228327,20,0,0,1.0,1.0,1.0,MIT_485,train,best_yolov8s.pt
0.6000000000000001,0.8489620384228327,20,0,0,1.0,1.0,1.0,MIT_485,train,best_yolov8s.pt
0.6500000000000001,0.808535276613496,19,1,1,0.95,0.95,0.95,MIT_485,train,best_yolov8s.pt
0.7000000000000002,0.7717836748015917,18,2,2,0.9,0.9,0.9,MIT_485,train,best_yolov8s.pt
0.7500000000000002,0.7717836748015917,18,2,2,0.9,0.9,0.9,MIT_485,train,best_yolov8s.pt
0.8000000000000003,0.7717836748015917,18,2,2,0.9,0.9,0.9,MIT_485,train,best_yolov8s.pt
0.8500000000000003,0.6064014646791868,12,8,8,0.6,0.6,0.6,MIT_485,train,best_yolov8s.pt
0.9000000000000004,0.47164558738258633,4,16,16,0.2,0.2,0.2,MIT_485,train,best_yolov8s.pt
0.9500000000000004,0.42448102982344166,0,20,20,0.0,0.0,0.0,MIT_485,train,best_yolov8s.pt
0.5,0.7048654353924461,20,3,1,0.87,0.95,0.91,MIT_486,train,best_yolov8s.pt
0.55,0.7048654353924461,20,3,1,0.87,0.95,0.91,MIT_486,train,best_yolov8s.pt
0.6000000000000001,0.7048654353924461,20,3,1,0.87,0.95,0.91,MIT_486,train,best_yolov8s.pt
0.6500000000000001,0.7048654353924461,20,3,1,0.87,0.95,0.91,MIT_486,train,best_yolov8s.pt
0.7000000000000002,0.6766708191045329,19,4,2,0.83,0.9,0.86,MIT_486,train,best_yolov8s.pt
0.7500000000000002,0.5638923530130596,14,9,7,0.61,0.67,0.64,MIT_486,train,best_yolov8s.pt
0.8000000000000003,0.5126294133834767,11,12,10,0.48,0.52,0.5,MIT_486,train,best_yolov8s.pt
0.8500000000000003,0.4572100188398412,7,16,14,0.3,0.33,0.32,MIT_486,train,best_yolov8s.pt
0.9000000000000004,0.4027802559881878,2,21,19,0.09,0.1,0.09,MIT_486,train,best_yolov8s.pt
0.9500000000000004,0.38447206295027453,0,23,21,0.0,0.0,0.0,MIT_486,train,best_yolov8s.pt
0.5,0.6900417107689617,19,1,1,0.95,0.95,0.95,MIT_487,train,best_yolov8s.pt
0.55,0.6586761798869876,18,2,2,0.9,0.9,0.9,MIT_487,train,best_yolov8s.pt
0.6000000000000001,0.6300380863544269,17,3,3,0.85,0.85,0.85,MIT_487,train,best_yolov8s.pt
0.6500000000000001,0.6037865005168086,16,4,4,0.8,0.8,0.8,MIT_487,train,best_yolov8s.pt
0.7000000000000002,0.6037865005168086,16,4,4,0.8,0.8,0.8,MIT_487,train,best_yolov8s.pt
0.7500000000000002,0.5366991140552145,13,7,7,0.65,0.65,0.65,MIT_487,train,best_yolov8s.pt
0.8000000000000003,0.4262022408819902,6,14,14,0.3,0.3,0.3,MIT_487,train,best_yolov8s.pt
0.8500000000000003,0.3813388482855542,2,18,18,0.1,0.1,0.1,MIT_487,train,best_yolov8s.pt
0.9000000000000004,0.37156092934946094,1,19,19,0.05,0.05,0.05,MIT_487,train,best_yolov8s.pt
0.9500000000000004,0.37156092934946094,1,19,19,0.05,0.05,0.05,MIT_487,train,best_yolov8s.pt
0.5,0.8338588117443297,19,1,0,0.95,1.0,0.97,MIT_49,train,best_yolov8s.pt
0.55,0.8338588117443297,19,1,0,0.95,1.0,0.97,MIT_49,train,best_yolov8s.pt
0.6000000000000001,0.8338588117443297,19,1,0,0.95,1.0,0.97,MIT_49,train,best_yolov8s.pt
0.6500000000000001,0.7941512511711503,18,2,1,0.9,0.95,0.92,MIT_49,train,best_yolov8s.pt
0.7000000000000002,0.7941512511711503,18,2,1,0.9,0.95,0.92,MIT_49,train,best_yolov8s.pt
0.7500000000000002,0.7941512511711503,18,2,1,0.9,0.95,0.92,MIT_49,train,best_yolov8s.pt
0.8000000000000003,0.7941512511711503,18,2,1,0.9,0.95,0.92,MIT_49,train,best_yolov8s.pt
0.8500000000000003,0.667087056066334,14,6,5,0.7,0.74,0.72,MIT_49,train,best_yolov8s.pt
0.9000000000000004,0.5211617671119888,7,13,12,0.35,0.37,0.36,MIT_49,train,best_yolov8s.pt
0.9500000000000004,0.4276199138750127,0,20,19,0.0,0.0,0.0,MIT_49,train,best_yolov8s.pt
0.5,0.8627597518708806,20,0,0,1.0,1.0,1.0,MIT_490,train,best_yolov8s.pt
0.55,0.8627597518708806,20,0,0,1.0,1.0,1.0,MIT_490,train,best_yolov8s.pt
0.6000000000000001,0.8627597518708806,20,0,0,1.0,1.0,1.0,MIT_490,train,best_yolov8s.pt
0.6500000000000001,0.8627597518708806,20,0,0,1.0,1.0,1.0,MIT_490,train,best_yolov8s.pt
0.7000000000000002,0.8216759561191147,19,1,1,0.95,0.95,0.95,MIT_490,train,best_yolov8s.pt
0.7500000000000002,0.8216759561191147,19,1,1,0.95,0.95,0.95,MIT_490,train,best_yolov8s.pt
0.8000000000000003,0.7843270507204688,18,2,2,0.9,0.9,0.9,MIT_490,train,best_yolov8s.pt
0.8500000000000003,0.6162569744257282,12,8,8,0.6,0.6,0.6,MIT_490,train,best_yolov8s.pt
0.9000000000000004,0.493005583062051,5,15,15,0.25,0.25,0.25,MIT_490,train,best_yolov8s.pt
0.9500000000000004,0.4424409091727297,1,19,19,0.05,0.05,0.05,MIT_490,train,best_yolov8s.pt
0.5,0.4988739589566943,11,8,4,0.58,0.73,0.65,MIT_491,train,best_yolov8s.pt
0.55,0.4988739589566943,11,8,4,0.58,0.73,0.65,MIT_491,train,best_yolov8s.pt
0.6000000000000001,0.4988739589566943,11,8,4,0.58,0.73,0.65,MIT_491,train,best_yolov8s.pt
0.6500000000000001,0.4988739589566943,11,8,4,0.58,0.73,0.65,MIT_491,train,best_yolov8s.pt
