IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model
0.39999999999999997,0.8176653693626337,20,0,0,1.0,1.0,1.0,MIT_157,train,best.pt
0.44999999999999996,0.8176653693626337,20,0,0,1.0,1.0,1.0,MIT_157,train,best.pt
0.49999999999999994,0.8176653693626337,20,0,0,1.0,1.0,1.0,MIT_157,train,best.pt
0.2,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.25,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.3,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.35,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.39999999999999997,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.44999999999999996,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.49999999999999994,0.8385473842635701,20,0,0,1.0,1.0,1.0,MIT_158,train,best.pt
0.2,0.7596111374694529,18,0,0,1.0,1.0,1.0,MIT_159,train,best.pt
0.25,0.7596111374694529,18,0,0,1.0,1.0,1.0,MIT_159,train,best.pt
0.3,0.7596111374694529,18,0,0,1.0,1.0,1.0,MIT_159,train,best.pt
0.35,0.7596111374694529,18,0,0,1.0,1.0,1.0,MIT_159,train,best.pt
0.39999999999999997,0.7596111374694529,18,0,0,1.0,1.0,1.0,MIT_159,train,best.pt
